Tiempo_s,Torque_Aplicado_Nm,Velocidad_Izq_rad_s,Velocidad_Der_rad_s
0.950662463,0.0,0.04734804130412714,0.0012169050721888355
0.960675507,0.0,-0.03406618192599173,0.0013332824495734166
0.970729759,0.0,-0.12070286815920096,-0.0007334868166888574
0.980657383,0.0,-0.07705249147816919,0.0011421663173478494
0.990796077,0.0,-0.18339786421755427,-0.0007367081588333362
1.000996723,0.0,-0.20813952960921067,0.00031346899454036794
1.011289913,0.0,-0.21645953289793635,0.0010056964925092369
1.021649595,0.0,-0.30739022178463227,-0.000809168681776759
1.031683662,0.0,-0.1500414009223723,-0.0018579219929389101
1.041628608,0.0,-0.06296769636380233,-0.03750251839123928
1.051708423,0.0,0.12897198441756824,0.0008341071381976067
1.061879036,0.0,0.17866373872610553,0.0012328163233504483
1.072125639,0.0,0.07179378347108009,0.0014223275466073524
1.082352966,0.0,0.051482988137733436,0.0014602306743135996
1.092552075,0.0,0.046073723390812366,0.0016991157628598354
1.102633357,0.0,0.03109245010387476,0.0018383734139801565
1.112706886,0.0,0.004471361823617407,0.0018628305351715176
1.122631228,0.0,0.007049231620971675,0.001806323924353496
1.13268094,0.0,-0.0029120377155164587,0.001713927060570547
1.142625955,0.0,-0.014150112436498075,0.0017070935968127778
1.152683141,0.0,-0.03574368019383814,0.0016544407140544441
1.162667548,0.0,-0.026783364470717944,0.0018028338356757285
1.172644971,0.0,-0.012807907340945657,0.0017743701937094694
1.182647469,0.0,-0.006002155011592897,0.0017408590306384223
1.192663655,0.0,-0.002540128893625639,0.001723703152670219
1.202627738,0.0,-0.02248970724501652,0.0016365064299823304
1.212701826,0.0,-0.01928958774849978,0.0017794031647942136
1.222618903,0.0,-0.006755211198603155,0.0017710182285722463
1.232656533,0.0,0.002571299930685098,0.0017414248274269886
1.242648553,0.0,-0.014825672144285394,0.001641829403864337
1.252636453,0.0,-0.012153858193716428,0.0017699216476045436
1.262667237,0.0,-0.0007782627706690013,0.0017623576951310517
1.272730569,0.0,-0.015095321628538043,0.0016468865022013883
1.282672581,0.0,-0.0040861923043576135,0.0016827683147525654
1.292680945,0.0,-4.664349775085341e-05,0.0017607326528441304
1.302640139,0.0,-0.014243160191663004,0.0016477013898227554
1.312658351,0.0,-0.0009017577744913421,0.0016846738969261421
1.322679637,0.0,0.005059156337162774,0.001762385481745522
1.332644977,0.0,-0.008302959851029483,0.0016460435468560308
1.342682606,0.0,0.005273380096491929,0.001685047887616026
1.352636561,0.0,0.01144741134204872,0.001760354300052733
1.362643319,0.0,-0.0014107407819502604,0.0016493925130367428
1.372653429,0.0,0.007468029079374063,0.0017775951765269735
1.382639303,0.0,0.022111025203163662,0.0017593023035355599
1.392658563,0.0,0.00964239795192261,0.0016483229983194955
1.402793835,0.0,0.016330596915601764,0.0017657760058652026
1.412615994,0.0,0.006832994820261368,0.0016565236604519726
1.422627361,0.0,0.018076726475557484,0.0017762981951195671
1.432757884,0.0,0.010213906534455707,0.0016473061803438018
1.442631308,0.0,0.025282440845444214,0.0016580364336760307
1.452645539,0.0,0.03140927521801754,0.0017540953797376222
1.462639655,0.0,0.020644437577613466,0.0016619324951383137
1.472663944,0.0,0.0308343551814537,0.0017652628820176673
1.482651634,0.0,0.02373513784566378,0.0016634533542029721
1.49265476,0.0,0.03306668470349934,0.001756057075198286
1.502676465,0.0,0.027267723132000942,0.0016601749448915855
1.51264865,0.0,0.035033426645266104,0.0017561678586741104
1.522671192,0.0,0.03008724774679086,0.0016567593943642182
1.532676972,0.0,0.03736917915141692,0.0017536702325856007
1.542659703,0.0,0.03252402712638717,0.0016595840641365645
1.552666461,0.0,0.03951782245365083,0.001749382449954191
1.562670285,0.0,0.03459919214463789,0.001662885528139345
1.572632133,0.0,0.04124391633226419,0.001744141349672458
1.582638402,0.0,0.03623876733258616,0.0016674763470229809
1.592747063,0.0,0.042501398490707366,0.0017378793197694196
1.602622513,0.0,0.03740037111564079,0.0016728889078277114
1.612675228,0.0,0.04330689391783747,0.0017308641597353928
1.622668366,0.0,0.0381604259340939,0.0016790371989450215
1.632700268,0.0,0.04375508033133573,0.0017232634828414075
1.642705209,0.0,0.0385975297120654,0.0016835114412634853
1.652666847,0.0,0.044000820056881954,0.0017171168449828193
1.66267144,0.0,0.039066404654332185,0.0016832816780491932
1.672672191,0.0,0.033517346154884484,0.0016958126860921394
1.682678669,0.0,0.04348686839843412,0.0017305071669459016
1.692685566,0.0,0.039674919707646486,0.0016817654935244132
1.70265349,0.0,0.04509007097294575,0.001710347782712889
1.712721362,0.0,0.04172775971532766,0.0017344187604927952
1.722734406,0.0,0.03988356651374591,0.0016908441796047377
1.732664055,0.0,0.04622686613936425,0.0017151539581518691
1.74263589,0.0,0.04146526470985683,0.0017332951376678573
1.752727998,0.0,0.040784144370934285,0.001690412087030412
1.762664143,0.0,0.04748669193246815,0.0017159315052634508
1.772704286,0.0,0.04535593951587361,0.0017303202988698547
1.782650838,0.0,0.042943900619992946,0.0016847110748479414
1.792676174,0.0,0.04003997005074355,0.001689710443635621
1.802691592,0.0,0.04855688339543635,0.0017211702098548186
1.812663218,0.0,0.04445322263377077,0.0017343587587601364
1.822664947,0.0,0.04431427196122489,0.0016867077621471266
1.832679178,0.0,0.03820665624059343,0.001631667089282085
1.842674551,0.0,0.04988258081014024,0.0017226768781044106
1.852706802,0.0,0.046334992070218836,0.0017347673150713127
1.862677869,0.0,0.046442982080749894,0.0016848293082688945
1.872664162,0.0,0.044070505068807775,0.0016926011165355826
1.882672107,0.0,0.04022625337111702,0.0016302398465951624
1.892641917,0.0,0.052250947367219205,0.0017243454809096866
1.90290221,0.0,0.04872270794204195,0.001733281071531487
1.913266921,0.0,0.04823242938326455,0.0016833194818959693
1.923584067,0.0,0.04554797934181872,0.0016917342037079813
1.933650542,0.0,0.04182607889478977,0.0016342312340698016
1.943630549,0.0,0.05342868689849295,0.0017228686767743724
1.953668737,0.0,0.05211742348075075,0.0017296094592070587
1.963741148,0.0,0.049744175329457456,0.0016792551622499124
1.973973434,0.0,0.04801584520948447,0.0016859780101717951
1.984233098,0.0,0.04606167256205233,0.0016938248930458213
1.994537393,0.0,0.042744248571637916,0.001629987576146831
2.004669312,5.0,0.05412228781605988,0.00172335079650888
2.014700655,5.0,1.1947674926544707,9.389476709835247
2.024670884,5.0,1.860652291775865,10.104408121209026
2.034635735,5.0,2.4964675291002583,10.642644035640703
2.044638093,5.0,2.399508528304985,1.6021796771851025
2.054630532,5.0,3.2488004477537986,17.786840364538026
2.064654332,5.0,11.740627931606653,11.824169705463298
2.074662347,5.0,14.318231906069878,12.469458324590958
2.084891419,5.0,12.847520418933296,12.812348884146722
2.095201651,5.0,6.06609527047947,13.460527182340204
2.10557614,5.0,14.051142355906201,19.98870690649326
2.115565506,5.0,14.641683286431121,7.243167946127821
2.125626463,5.0,8.02580846218856,15.149386954479958
2.135644186,5.0,15.711769230129965,8.535782941862537
2.145665751,5.0,6.6304970496398346,7.966553882720565
2.155710085,5.0,9.091325105539841,8.933469165061704
2.165662294,5.0,16.592388108059467,17.88968132375187
2.175671147,5.0,22.660213921655554,16.939418328394684
2.185720859,5.0,10.864289556193638,17.127430523946355
2.195682637,5.0,27.843577873389822,18.313397643079437
2.205666067,5.0,12.070208662434698,25.479726224226965
2.215642302,5.0,24.0716862243229,18.56581134942058
2.225654647,5.0,13.08123149807084,28.59484926614397
2.235896921,5.0,19.74287267056292,19.492779254521203
2.246538704,5.0,13.06599841725335,10.364917830537333
2.256686408,5.0,29.204629413137546,24.87928283658199
2.266790738,5.0,14.36595484729809,20.095984112028805
2.276697548,5.0,14.861401270760329,27.180421160230868
2.286712687,5.0,21.081962570178842,14.873189722204856
2.296743402,5.0,21.40130201842954,20.973070945377728
2.306648256,5.0,30.560207814403434,21.509078463897737
2.316642232,5.0,22.430191515232668,16.14899835460715
2.326705005,5.0,27.278137382197073,33.89393958523967
2.33666804,5.0,17.59920683523633,33.978155672212345
2.346685135,5.0,13.79570358242566,16.327671822555203
2.356647681,5.0,17.430721815653346,22.73247064859873
2.366775689,5.0,27.929654651657625,17.812030056086908
2.37665938,5.0,23.785810468571306,27.75646231045243
2.386649096,5.0,18.98439571749676,31.61052222601362
2.396646145,5.0,19.296700333552906,18.677988003605105
2.40662294,5.0,28.97655223691694,28.426316327974874
2.416704501,5.0,29.304289090784184,35.11069332731871
2.426779915,5.0,32.839957028041106,19.722074486058283
2.436629802,5.0,32.966254082854874,20.17415213476486
2.446688385,5.0,13.329396389804756,16.025922709331937
2.456644435,5.0,20.658641104594484,25.20550077686781
2.466658876,5.0,25.799052425014114,25.430969780323892
2.476638184,5.0,26.037070859315193,29.822672068576246
2.486658911,5.0,30.2367496961106,29.99018352816646
2.496630607,5.0,33.74826405375859,30.21283129400557
2.506648819,5.0,36.51175283317969,21.847507944404406
2.516678416,5.0,22.700620355171182,38.57645419960335
2.526648714,5.0,27.46935187422666,34.016780706254906
2.536636055,5.0,31.348702345006465,22.73305500124069
2.546630381,5.0,22.49953863802385,14.799799382984679
2.556640421,5.0,23.23790070302435,40.641804812568175
2.566636143,5.0,31.5933281217614,34.493636889420976
2.576649675,5.0,34.63947852683197,23.199040957747176
2.586686187,5.0,23.932667823829327,23.696161619221552
2.596637697,5.0,28.667305702233957,34.989613521068954
2.606623222,5.0,24.58027398128719,39.487642996169434
2.616683341,5.0,29.11535211089617,24.312633319019344
2.62663534,5.0,35.584524014647066,29.00398362756672
2.636644402,5.0,29.588842851631878,25.245492601000922
2.646608136,5.0,8.906928145048147,20.037146353703925
2.65667021,5.0,35.73376629424204,32.56456010264574
2.66668025,5.0,29.697672148362372,35.55151440287088
2.67665893,5.0,30.03141794268711,39.93975561970111
2.686668342,5.0,26.038058275137416,29.6153453538629
2.696649815,5.0,33.528520373258985,35.97956887122745
2.706690867,5.0,30.54452351954951,38.37925365663553
2.716693713,5.0,36.62726259925498,33.736023328019506
2.726641941,5.0,27.01791767774745,30.510112834190167
2.736624672,5.0,34.22231967363382,36.58087651760707
2.746717757,5.0,17.82378966252487,14.34364637235801
2.756648943,5.0,36.690816374438775,30.789333635456742
2.766674418,5.0,31.153845967472833,34.14365882847175
2.776741033,5.0,36.979264156754276,40.69933372525777
2.786651894,5.0,31.545690105706623,27.494865842394454
2.796662423,5.0,37.2732810142302,34.59471302514821
2.806680705,5.0,31.923871244897573,28.21195837806709
2.816672934,5.0,39.523182067365624,35.067410309231455
2.826684022,5.0,42.52542529843458,28.734437759066402
2.836634904,5.0,41.35264037664103,37.72257990753659
2.846635655,5.0,15.51228302121023,10.309530870439323
2.856704574,5.0,32.336955114090955,37.65651805478363
2.866631569,5.0,32.365349847201024,41.23299572332683
2.876659978,5.0,32.65012127089006,29.228963160247318
2.886644106,5.0,35.61599059695389,39.88308882641363
2.896697729,5.0,29.604929914923915,29.44923720312495
2.906762807,5.0,44.85188729928069,38.12695225194129
2.916623729,5.0,29.925589470418803,41.63018841021483
2.926693766,5.0,36.129621256949214,33.22936335128931
2.936771695,5.0,36.250835550401554,41.82061657752807
2.946614108,5.0,13.37445952675589,7.128490634311152
2.956624218,5.0,38.381112270402866,41.7568002880939
2.966645643,5.0,41.85188496515503,40.288988184544785
2.976630958,5.0,36.35783235845129,33.74316006866378
2.986674245,5.0,40.410166480088485,41.95095741445097
2.996624358,5.0,40.39392557371334,30.743858683467835
3.006677143,5.0,40.5969366698002,31.061929118914826
3.016640667,5.0,36.88336458003142,43.3496023664211
3.026662092,5.0,36.73874105865504,36.70575746411605
3.036669757,5.0,34.474904717010595,31.008596213244573
3.046624131,5.0,30.84395010245188,30.785799997808763
3.056708416,5.0,39.08618707771509,42.277894043884565
3.06666279,5.0,37.02633133492062,34.3375216614274
3.076626384,5.0,43.52163867283122,34.716818158761825
3.086631465,5.0,46.03001684340801,44.57930435756735
3.096676288,5.0,34.795587392551205,34.880165199746685
3.10663597,5.0,34.8587382791504,31.913501610209316
3.11688879,5.0,32.186066566853754,39.48126148769342
3.127277946,5.0,39.672619634724796,43.68603627156636
3.137574977,5.0,37.862197437629405,37.804642987565465
3.147623292,5.0,26.40872957928739,26.227298975705942
3.157625928,5.0,32.40710129426374,39.4259832385528
3.167647912,5.0,39.79429481285704,35.01852056649563
3.177679394,5.0,37.957311946820674,39.5871509151758
3.187683777,5.0,37.900696942146816,32.324417649866305
3.197651911,5.0,42.89609570665175,35.44979995655242
3.207623257,5.0,35.96517385864326,41.43650002076732
3.217648663,5.0,35.95479938495048,41.38699363625146
3.227660519,5.0,33.51056404551353,32.99260919283403
3.237682573,5.0,36.316915002998165,40.12197013257408
3.247895581,5.0,14.924888183577966,11.968922273085168
3.258260152,5.0,43.02747662615264,41.646699966049745
3.268543773,5.0,42.955046629336586,33.468702319738625
3.278673247,5.0,38.371934837699136,40.3469754753054
3.288666454,5.0,43.08591052155901,44.19242298892277
3.298650862,5.0,43.14617224954673,38.642682761151505
3.308664185,5.0,43.220149591130195,44.30183223063678
3.318686447,5.0,38.77338861784256,34.03603301893884
3.328685382,5.0,34.22657021712981,40.62621423412716
3.338679428,5.0,36.86967122827872,36.9106075558121
3.348618646,5.0,10.037793391875672,15.205024830285717
3.358659488,5.0,34.20791629277226,41.92084448246054
3.368657864,5.0,34.21955716210137,38.60044199753917
3.378653865,5.0,34.773441677699225,43.353166626161666
3.388659505,5.0,39.43287381197405,45.87521729483858
3.398645798,5.0,39.46584325365501,37.17914659010365
3.40865507,5.0,44.60173234372329,46.49618947242917
3.418750111,5.0,34.80450421497306,39.16757287433832
3.428674033,5.0,34.81392270567727,39.275175426099274
3.438635322,5.0,37.384744231109984,37.65003717503201
3.448746147,5.0,28.126118207752786,5.334460788829926
3.458639757,5.0,41.00775072686746,43.64445894913231
3.468665303,5.0,39.4065557103921,41.172696111727596
3.47865418,5.0,41.21552046554498,44.66700257429213
3.488732528,5.0,39.56895326956334,35.17391326496551
3.498738797,5.0,41.33218071490935,44.69374301987091
3.50867089,5.0,35.278484538279464,42.608962346162095
3.518642446,5.0,41.50080782246831,42.868613870405404
3.528683777,5.0,39.838755330633774,35.90522368490367
3.538661549,5.0,41.59443771160272,44.935137019355125
3.548656921,5.0,10.5674658853522,23.773803050738977
3.558678556,5.0,37.820095907933734,42.75310793250174
3.568665827,5.0,39.718443966360475,45.47173152104837
3.578690115,5.0,39.84254334856768,38.04971302491408
3.588645048,5.0,37.989951383842204,38.20107999915299
3.598635392,5.0,46.682603909550295,42.94908614323091
3.608760396,5.0,42.94822275712917,41.59353684850325
3.618658894,5.0,38.205877113683485,41.65045943741659
3.628653009,5.0,36.093016486525265,36.08158190769331
3.638716201,5.0,38.48418415062951,36.14798335917892
3.648652206,5.0,10.733124593752079,4.559115861867505
3.658691231,5.0,44.80772612177653,35.996105518644036
3.668690446,5.0,36.05268155525584,38.35391298259522
3.678665843,5.0,43.10496251086753,36.3594371186687
3.688689502,5.0,45.717588903486046,43.14530169183812
3.698625368,5.0,36.25645931672904,40.13634034741147
3.70866146,5.0,40.447597093171474,36.24364849643079
3.718647543,5.0,40.41309571046118,43.1479467370386
3.72866338,5.0,42.081078091561345,38.765084140773574
3.73876778,5.0,36.766027845116156,43.22225941644877
3.748639668,5.0,16.304554240603903,19.899213746384223
3.758654387,5.0,43.20586681516402,38.521908062932816
3.768741256,5.0,38.69677806915129,44.05008876111077
3.77869116,5.0,40.52482122927977,38.683025344556064
3.788675567,5.0,40.44812736178542,36.504992322524274
3.79864831,5.0,42.09123733195892,36.783112395393786
3.808802509,5.0,36.87701028185235,45.79449808746085
3.819108201,5.0,45.28668849666741,43.48310718265054
3.829510697,5.0,45.88105660719393,40.779447898910696
3.839631092,5.0,44.462163857094865,40.984176106937454
3.849647697,5.0,24.64952435555734,20.170079083327934
3.859639019,5.0,40.52305103451285,40.34823720517762
3.869728332,5.0,41.88674864664266,36.4523592344763
3.879794806,5.0,36.65156751478059,36.71122298270763
3.889661945,5.0,39.129425158579956,45.24850086622388
3.899650752,5.0,37.058154577382304,43.47219512507707
3.909655833,5.0,43.43998599524544,39.29313769870801
3.919692274,5.0,46.51820604644252,44.58335200825524
3.92980757,5.0,46.936514421782086,41.27930692513289
3.939639157,5.0,37.160974473512674,44.54100668333233
3.949627476,5.0,4.612265990359601,24.639320397750115
3.959651764,5.0,45.87441291866686,37.12234468994727
3.969636171,5.0,43.5165100265414,37.289157678971655
3.97967799,5.0,39.322014010469864,42.41110232518643
3.989647241,5.0,40.94841603843708,37.29763768045983
3.999890422,5.0,42.622397471759335,39.66032212045924
4.010243818,5.0,37.21313746046175,39.510008332859364
4.020540429,5.0,37.68420651627914,44.683382748075026
4.030688412,5.0,41.29414757444645,43.80137963205488
4.040707881,5.0,41.27240045123004,37.85738138035645
4.050686561,5.0,42.72431635345477,43.978815979730776
4.060663705,5.0,42.83971096230549,46.630377447173814
4.070642873,5.0,44.73777245214117,37.72327975420343
4.080678895,5.0,44.87243387769604,47.44634484959013
4.090807392,5.0,38.03218641546223,39.36762314123432
4.100662936,5.0,38.4391976626845,47.072586223836346
4.110699167,5.0,44.007215610353015,38.18083587897305
4.120678685,5.0,45.553338509319666,38.248154064161
4.130642,5.0,45.765629057017826,40.4621490327761
4.140667405,5.0,43.093835524633626,41.777135173405384
4.150632885,5.0,40.25790912690583,44.97488828260613
4.160626651,5.0,41.79684754232542,43.322230667849695
4.170663721,5.0,42.04559819243851,46.40017556955782
4.180643518,5.0,43.156740846019076,38.54791834864997
4.190630998,5.0,46.88328229708686,47.60605015820052
4.200661782,5.0,40.759897179381404,39.071516554654664
4.210730771,5.0,47.239700356515215,45.186194531963075
4.22070987,5.0,43.384731954943994,39.32928690564474
4.230658377,5.0,40.55759470929103,46.38912515624339
4.240657521,5.0,42.10498108053273,42.32820740508587
4.250746695,5.0,45.813340175062656,43.550561130151046
4.260663772,5.0,46.35092011312671,39.40409633314707
4.270666199,5.0,46.82098110656014,42.47007941421787
4.280869429,5.0,38.84790624747572,43.49559711103918
4.290674894,5.0,40.60756737538645,44.50019974339813
4.300703373,5.0,42.20782512422775,45.329059725137576
4.310667735,5.0,43.27569755645868,39.31149260274963
4.320673445,5.0,40.72281425070367,39.4639290982081
4.33072609,5.0,42.213830377188835,44.651831308671326
4.340669638,5.0,38.98111341641803,42.609957121968556
4.350795201,5.0,44.36471961921848,41.16258449337631
4.360698309,5.0,45.31056140488567,41.53687234602513
4.370652683,5.0,46.02686357333611,47.15090115013179
4.380743044,5.0,46.553458207443015,46.67425661352786
4.390726543,5.0,45.444734154142736,47.15137393252758
4.400636845,5.0,46.02094342303983,41.4765985935939
4.410731397,5.0,44.66012388278684,46.098618188934374
4.420642817,5.0,42.58652655565296,45.45969509981765
4.430656559,5.0,39.563112845736136,42.54076555025087
4.440689019,5.0,41.32723206465463,39.60700782636248
4.450647444,5.0,42.73416241230046,42.7028349953543
4.46063234,5.0,41.43181099168418,42.718343818682655
4.470971487,5.0,41.49086822958085,46.103605441867636
4.481301484,5.0,45.62808422328682,41.8053510417311
4.491628618,5.0,40.2799415854417,47.44926960698919
4.501677422,5.0,45.65450126239336,40.24237217281419
4.511675938,5.0,45.72337352399528,44.95925543489309
4.521647074,5.0,41.65297914041201,42.966215058881275
4.531657953,5.0,41.71178110235972,46.188606298335806
4.541631813,5.0,43.11912026139226,47.17076607539843
4.551620551,5.0,46.28402917373961,43.14082128449408
4.561631848,5.0,40.45196353929892,45.04942859117442
4.571643843,5.0,47.26934794877554,45.86382005326384
4.581678538,5.0,41.75183175863179,40.432613597332896
4.591627744,5.0,41.80040353200658,41.648284946539086
4.601768393,5.0,45.938882831085905,48.1097231329803
4.611633994,5.0,42.059711411679125,41.797813350876666
4.621639634,5.0,45.212125291876845,43.16420084073056
4.631690812,5.0,43.57160208422619,45.802054846927106
4.641649516,5.0,42.34782837370315,46.807164599950596
4.651633434,5.0,45.88283900326912,43.304693625515185
4.661622451,5.0,44.497269233037436,44.375310347818186
4.671658473,5.0,42.41399034534316,40.77252532190787
4.6816741,5.0,46.091945131788975,45.04322721819202
4.691670381,5.0,44.556961588144816,44.35659405347652
4.701707032,5.0,42.53648106261461,45.166747555078054
4.711670904,5.0,45.90116833614684,42.12751383333419
4.721649025,5.0,41.141192642456666,44.46278743470535
4.731673593,5.0,43.57121712687881,44.431123758302014
4.741640539,5.0,41.13233964548758,42.30067451356375
4.751651277,5.0,44.76944925398357,46.07222438939032
4.761674936,5.0,43.841117244676084,45.33669455350126
4.771649914,5.0,41.02621202760461,43.444411101386436
4.781644449,5.0,47.93549408674292,46.57323014334008
4.791641498,5.0,46.157246669621905,45.452676544745806
4.801725503,5.0,46.921113204857036,43.665409503032606
4.811661507,5.0,45.54708784441403,48.317755513205896
4.821770377,5.0,44.74179779145949,43.81419531658409
4.831801371,5.0,44.65357762678303,41.43204402741151
4.841659219,5.0,42.655855757712025,41.42291741691785
4.851642509,5.0,44.799680353298534,46.23081116314319
4.861653666,5.0,47.0051090837935,44.85318853818827
4.871649667,5.0,43.8874061098826,47.1336066839516
4.881624017,5.0,45.561206801291846,44.87692784583933
4.891706625,5.0,43.90145006080659,42.951458768909895
4.901626915,5.0,41.126004340349155,42.917203155445506
4.911676207,5.0,47.94764358200269,41.971555777891105
4.921701333,5.0,46.16532817525956,45.57968283030962
4.931653332,5.0,41.62857456866231,44.10006507807644
4.941632292,5.0,46.035689308646,43.010326343214366
4.951682073,5.0,41.490773386926094,45.783356852888886
4.961632186,5.0,42.823274831311075,47.750155732545906
4.971642925,5.0,41.37965812563874,43.14556878618307
4.981625236,5.0,45.52150331680138,41.95818124274389
4.991640654,5.0,47.426228438501056,45.71915267789914
5.001669552,5.0,44.92193204978124,48.58001724575399
5.011649209,5.0,47.123870622194964,47.51661204173885
5.021643325,5.0,44.69420192522302,41.68064380679618
5.031655949,5.0,41.866389576665064,43.39405544412026
5.041670668,5.0,43.88371633735626,43.965170254589246
5.051675749,5.0,45.43562805611346,41.74521018651318
5.061628447,5.0,43.2018907613392,45.843698179098084
5.071651129,5.0,43.02563213078986,45.041395678329394
5.081746658,5.0,45.71877333786991,47.14766949325296
5.091639289,5.0,45.064087605836704,44.947708273006405
5.101823661,5.0,42.12627069318176,44.96371280727143
5.112283988,5.0,43.317922459938195,44.12397238698381
5.12264779,5.0,44.40541817343671,46.7298237016095
